V160001,leftright,politicalinterest,politicalparticipation,TIPI_extraversion,TIPI_agreeableness,TIPI_conscientiousness,TIPI_emotionalstability,TIPI_openness,age,female,education,question,net_stats,clustering,giant component,disssortativity,k avg,k std,entropy,density
414,6.0,1.0,0.0,3.5,3.5,5.5,3.0,5.0,82.0,0.0,3,V161104_stats,"{'node_count': 9, 'edge_count': 8, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4358974358974359, 'k avg': 1.7777777777777777, 'k std': 0.8333333333333334, 'entropy': 0.5175314045643532, 'density': 0.2222222222222222}",0.0,1.0,0.4358974358974359,1.7777777777777777,0.8333333333333334,0.5175314045643532,0.2222222222222222
418,0.0,2.0,0.0,4.5,5.5,6.5,1.5,6.0,52.0,0.0,2,V161104_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
423,1.0,2.0,0.0,7.0,4.5,5.5,6.0,6.0,47.0,1.0,3,V161104_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
424,6.0,,0.0,,,,,,85.0,1.0,3,V161104_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
427,1.0,1.0,0.0,6.0,2.5,7.0,1.5,5.5,41.0,1.0,1,V161104_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
428,5.0,1.0,0.5,2.0,3.5,6.5,3.5,4.0,27.0,0.0,3,V161104_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
431,6.0,,0.0,,,,,,66.0,0.0,3,V161104_stats,"{'node_count': 23, 'edge_count': 22, 'clustering': 0.0, 'giant component': 0.8695652173913043, 'disssortativity': 0.45483870967741946, 'k avg': 1.9130434782608696, 'k std': 1.2761106919165421, 'entropy': 0.42132132765585784, 'density': 0.08695652173913043}",0.0,0.8695652173913043,0.45483870967741946,1.9130434782608696,1.2761106919165421,0.42132132765585784,0.08695652173913043
432,6.0,3.0,0.0,6.0,4.5,6.5,2.5,6.0,51.0,0.0,2,V161104_stats,"{'node_count': 14, 'edge_count': 13, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6761006289308178, 'k avg': 1.8571428571428572, 'k std': 1.4600918230947433, 'entropy': 0.4257875521107255, 'density': 0.14285714285714285}",0.0,1.0,0.6761006289308178,1.8571428571428572,1.4600918230947433,0.4257875521107255,0.14285714285714285
433,1.0,,0.0,,,,,,58.0,0.0,2,V161104_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333326, 'k avg': 1.7142857142857142, 'k std': 0.7559289460184545, 'entropy': 0.5551006338670614, 'density': 0.2857142857142857}",0.0,1.0,0.3333333333333326,1.7142857142857142,0.7559289460184545,0.5551006338670614,0.2857142857142857
434,4.0,3.0,0.0,6.0,5.0,6.5,1.0,6.0,34.0,0.0,2,V161104_stats,"{'node_count': 9, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.2222222222222222, 'disssortativity': -0.0, 'k avg': 0.8888888888888888, 'k std': 0.7817359599705717, 'entropy': 0.5175314045643532, 'density': 0.1111111111111111}",0.0,0.2222222222222222,-0.0,0.8888888888888888,0.7817359599705717,0.5175314045643532,0.1111111111111111
435,6.0,3.0,0.5,5.5,6.0,5.0,1.5,4.0,80.0,0.0,3,V161104_stats,"{'node_count': 5, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.4, 'disssortativity': 0.4999999999999998, 'k avg': 1.2, 'k std': 0.4472135954999579, 'entropy': 0.3358968393604847, 'density': 0.3}",0.0,0.4,0.4999999999999998,1.2,0.4472135954999579,0.3358968393604847,0.3
436,4.0,,0.0,,,,,,26.0,0.0,1,V161104_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
437,4.0,1.0,0.0,3.5,4.5,5.0,4.0,4.0,48.0,1.0,1,V161104_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.7391304347826096, 'k avg': 1.6666666666666667, 'k std': 1.2110601416389966, 'entropy': 0.5218811676159854, 'density': 0.3333333333333333}",0.0,1.0,0.7391304347826096,1.6666666666666667,1.2110601416389966,0.5218811676159854,0.3333333333333333
438,4.0,1.0,0.0,2.5,7.0,4.5,2.5,3.0,35.0,1.0,3,V161104_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
439,4.0,1.0,0.0,3.0,4.5,3.5,2.5,5.0,76.0,1.0,2,V161104_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
440,4.0,1.0,0.0,5.5,6.0,4.5,2.0,5.5,33.0,1.0,3,V161104_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
441,6.0,0.0,0.0,2.5,4.5,6.5,4.0,5.0,48.0,1.0,3,V161104_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333326, 'k avg': 1.7142857142857142, 'k std': 0.7559289460184545, 'entropy': 0.5551006338670614, 'density': 0.2857142857142857}",0.0,1.0,0.3333333333333326,1.7142857142857142,0.7559289460184545,0.5551006338670614,0.2857142857142857
444,4.0,2.0,0.0,5.0,5.5,6.0,2.0,6.0,39.0,0.0,2,V161104_stats,"{'node_count': 14, 'edge_count': 13, 'clustering': 0.0, 'giant component': 0.6428571428571429, 'disssortativity': 0.37867647058823695, 'k avg': 1.8571428571428572, 'k std': 1.027105182026191, 'entropy': 0.5555092366977546, 'density': 0.14285714285714285}",0.0,0.6428571428571429,0.37867647058823695,1.8571428571428572,1.027105182026191,0.5555092366977546,0.14285714285714285
445,6.0,2.0,0.0,7.0,4.0,6.5,2.0,4.5,27.0,0.0,3,V161104_stats,"{'node_count': 15, 'edge_count': 18, 'clustering': 0.21428571428571427, 'giant component': 1.0, 'disssortativity': 0.5363712374581947, 'k avg': 2.4, 'k std': 1.6388149028228556, 'entropy': 0.5355031699759975, 'density': 0.17142857142857143}",0.21428571428571427,1.0,0.5363712374581947,2.4,1.6388149028228556,0.5355031699759975,0.17142857142857143
451,0.0,3.0,0.0,4.5,5.0,6.0,2.5,6.5,35.0,0.0,3,V161104_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
453,6.0,2.0,0.0,4.0,4.5,7.0,2.5,5.0,49.0,1.0,3,V161104_stats,"{'node_count': 13, 'edge_count': 12, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.20833333333333393, 'k avg': 1.8461538461538463, 'k std': 1.143543749793731, 'entropy': 0.46524579210565814, 'density': 0.15384615384615385}",0.0,1.0,0.20833333333333393,1.8461538461538463,1.143543749793731,0.46524579210565814,0.15384615384615385
455,6.0,3.0,0.0,4.5,5.0,6.5,2.0,6.0,63.0,0.0,2,V161104_stats,"{'node_count': 15, 'edge_count': 12, 'clustering': 0.0, 'giant component': 0.4666666666666667, 'disssortativity': 0.2934131736526944, 'k avg': 1.6, 'k std': 0.9102589898327994, 'entropy': 0.4009204249366225, 'density': 0.11428571428571428}",0.0,0.4666666666666667,0.2934131736526944,1.6,0.9102589898327994,0.4009204249366225,0.11428571428571428
456,6.0,2.0,0.0,4.0,7.0,7.0,4.0,6.5,88.0,1.0,3,V161104_stats,"{'node_count': 10, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.2, 'disssortativity': 0.5555555555555557, 'k avg': 1.4, 'k std': 1.2649110640673518, 'entropy': 0.15111129810229987, 'density': 0.15555555555555556}",0.0,0.2,0.5555555555555557,1.4,1.2649110640673518,0.15111129810229987,0.15555555555555556
464,6.0,2.0,0.0,3.0,7.0,4.5,4.0,5.0,69.0,1.0,3,V161104_stats,"{'node_count': 7, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.2857142857142857, 'disssortativity': 0.3333333333333333, 'k avg': 1.1428571428571428, 'k std': 0.37796447300922725, 'entropy': 0.2266940846952831, 'density': 0.19047619047619047}",0.0,0.2857142857142857,0.3333333333333333,1.1428571428571428,0.37796447300922725,0.2266940846952831,0.19047619047619047
465,2.0,2.0,0.0,6.0,4.5,6.5,4.5,6.5,26.0,1.0,2,V161104_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
467,6.0,,0.0,,,,,,66.0,1.0,1,V161104_stats,"{'node_count': 8, 'edge_count': 7, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4848484848484846, 'k avg': 1.75, 'k std': 1.0350983390135313, 'entropy': 0.5030544319692167, 'density': 0.25}",0.0,1.0,0.4848484848484846,1.75,1.0350983390135313,0.5030544319692167,0.25
468,5.0,2.0,0.5,7.0,4.5,6.5,2.5,5.5,42.0,1.0,2,V161104_stats,"{'node_count': 10, 'edge_count': 11, 'clustering': 0.08333333333333333, 'giant component': 1.0, 'disssortativity': 0.04761904761904657, 'k avg': 2.2, 'k std': 1.0327955589886444, 'entropy': 0.610721515727218, 'density': 0.24444444444444444}",0.08333333333333333,1.0,0.04761904761904657,2.2,1.0327955589886444,0.610721515727218,0.24444444444444444
469,4.0,3.0,0.0,3.5,6.0,7.0,3.0,4.0,74.0,0.0,3,V161104_stats,"{'node_count': 7, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.2857142857142857, 'disssortativity': 0.3333333333333333, 'k avg': 1.1428571428571428, 'k std': 0.37796447300922725, 'entropy': 0.2266940846952831, 'density': 0.19047619047619047}",0.0,0.2857142857142857,0.3333333333333333,1.1428571428571428,0.37796447300922725,0.2266940846952831,0.19047619047619047
471,2.0,,0.0,,,,,,40.0,1.0,3,V161104_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666677, 'k avg': 1.6666666666666667, 'k std': 1.0327955589886446, 'entropy': 0.38289400293653997, 'density': 0.3333333333333333}",0.0,1.0,0.6666666666666677,1.6666666666666667,1.0327955589886446,0.38289400293653997,0.3333333333333333
472,6.0,3.0,0.0,6.0,6.5,6.5,3.0,5.5,81.0,1.0,3,V161104_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.7391304347826096, 'k avg': 1.6666666666666667, 'k std': 1.2110601416389966, 'entropy': 0.5218811676159854, 'density': 0.3333333333333333}",0.0,1.0,0.7391304347826096,1.6666666666666667,1.2110601416389966,0.5218811676159854,0.3333333333333333
474,6.0,2.0,0.5,4.5,4.5,5.5,3.0,4.5,59.0,0.0,2,V161104_stats,"{'node_count': 4, 'edge_count': 4, 'clustering': 0.5833333333333333, 'giant component': 1.0, 'disssortativity': 0.7142857142857143, 'k avg': 2.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.6666666666666666}",0.5833333333333333,1.0,0.7142857142857143,2.0,0.816496580927726,0.8123743703410189,0.6666666666666666
475,1.0,3.0,0.0,4.0,4.5,6.5,6.0,4.0,42.0,1.0,3,V161104_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",0.0,0.75,1.0,1.0,0.816496580927726,0.8123743703410189,0.3333333333333333
476,3.0,0.0,0.0,6.5,3.0,7.0,3.5,5.0,34.0,0.0,1,V161104_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.44827586206896564, 'k avg': 1.7142857142857142, 'k std': 0.9511897312113419, 'entropy': 0.528268450675938, 'density': 0.2857142857142857}",0.0,1.0,0.44827586206896564,1.7142857142857142,0.9511897312113419,0.528268450675938,0.2857142857142857
477,2.0,2.0,0.5,1.5,6.5,6.5,2.0,7.0,46.0,1.0,3,V161104_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
478,4.0,3.0,0.5,4.0,5.5,5.0,2.5,6.5,36.0,0.0,3,V161104_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333341, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",0.0,1.0,0.3333333333333341,1.6666666666666667,0.816496580927726,0.6084084955066061,0.3333333333333333
482,5.0,,0.0,,,,,,71.0,1.0,2,V161104_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.8333333333333334, 'disssortativity': 0.3333333333333333, 'k avg': 1.3333333333333333, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.26666666666666666}",0.0,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.816496580927726,0.6084084955066061,0.26666666666666666
484,6.0,3.0,0.0,4.0,5.5,5.5,3.0,5.0,83.0,1.0,1,V161104_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
485,6.0,,0.0,,,,,,40.0,1.0,2,V161104_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
486,5.0,3.0,0.5,6.5,7.0,7.0,1.5,7.0,56.0,0.0,3,V161104_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
487,1.0,1.0,0.0,2.5,5.0,4.0,3.5,6.5,43.0,1.0,3,V161104_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",0.0,1.0,1.0,1.5,1.0,0.4393743703526205,0.5
488,0.0,2.0,0.0,2.5,7.0,5.5,2.0,4.0,46.0,1.0,3,V161104_stats,"{'node_count': 8, 'edge_count': 7, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.33333333333333387, 'k avg': 1.75, 'k std': 0.7071067811865476, 'entropy': 0.5030544319692167, 'density': 0.25}",0.0,1.0,0.33333333333333387,1.75,0.7071067811865476,0.5030544319692167,0.25
490,5.0,2.0,0.0,1.5,4.5,3.5,6.5,5.0,21.0,0.0,1,V161104_stats,"{'node_count': 3, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5773502691896258, 'entropy': 0.6293370420768268, 'density': 0.3333333333333333}",0.0,0.6666666666666666,0.0,0.6666666666666666,0.5773502691896258,0.6293370420768268,0.3333333333333333
491,6.0,2.0,0.5,3.5,7.0,5.5,2.0,5.0,74.0,0.0,2,V161104_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
492,6.0,,0.0,,,,,,,1.0,2,V161104_stats,"{'node_count': 20, 'edge_count': 15, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 0.29629629629629634, 'k avg': 1.5, 'k std': 0.6882472016116853, 'entropy': 0.3604109079078779, 'density': 0.07894736842105263}",0.0,0.5,0.29629629629629634,1.5,0.6882472016116853,0.3604109079078779,0.07894736842105263
495,2.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,65.0,1.0,1,V161104_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",0.0,1.0,0.3333333333333333,1.6,0.5477225575051661,0.45176138477252686,0.4
496,3.0,2.0,0.0,4.0,5.5,7.0,2.0,4.0,41.0,1.0,2,V161104_stats,"{'node_count': 8, 'edge_count': 8, 'clustering': 0.20833333333333331, 'giant component': 1.0, 'disssortativity': 0.23076923076923078, 'k avg': 2.0, 'k std': 0.9258200997725514, 'entropy': 0.5587550183757498, 'density': 0.2857142857142857}",0.20833333333333331,1.0,0.23076923076923078,2.0,0.9258200997725514,0.5587550183757498,0.2857142857142857
497,4.0,2.0,0.5,4.0,6.0,4.5,4.0,4.5,66.0,1.0,1,V161104_stats,"{'node_count': 12, 'edge_count': 12, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.29317269076305125, 'k avg': 2.0, 'k std': 1.044465935734187, 'entropy': 0.5435030099731688, 'density': 0.18181818181818182}",0.0,1.0,0.29317269076305125,2.0,1.044465935734187,0.5435030099731688,0.18181818181818182
498,3.0,3.0,0.0,5.5,4.0,6.5,2.5,5.5,54.0,0.0,3,V161104_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
501,4.0,3.0,0.5,7.0,6.5,4.5,5.5,6.5,35.0,0.0,2,V161104_stats,"{'node_count': 9, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.8888888888888888, 'disssortativity': 0.6666666666666643, 'k avg': 1.5555555555555556, 'k std': 0.8819171036881969, 'entropy': 0.5926751487873642, 'density': 0.19444444444444445}",0.0,0.8888888888888888,0.6666666666666643,1.5555555555555556,0.8819171036881969,0.5926751487873642,0.19444444444444445
504,2.0,2.0,0.5,6.5,3.5,7.0,3.0,5.0,40.0,0.0,3,V161104_stats,"{'node_count': 22, 'edge_count': 26, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3513745704467357, 'k avg': 2.3636363636363638, 'k std': 1.5289415743128767, 'entropy': 0.5149390621706934, 'density': 0.11255411255411256}",0.0,1.0,0.3513745704467357,2.3636363636363638,1.5289415743128767,0.5149390621706934,0.11255411255411256
506,5.0,1.0,0.0,2.5,4.5,7.0,4.0,5.5,,1.0,3,V161104_stats,"{'node_count': 11, 'edge_count': 9, 'clustering': 0.0, 'giant component': 0.18181818181818182, 'disssortativity': 0.433628318584071, 'k avg': 1.6363636363636365, 'k std': 1.026910636104941, 'entropy': 0.4607336995337811, 'density': 0.16363636363636364}",0.0,0.18181818181818182,0.433628318584071,1.6363636363636365,1.026910636104941,0.4607336995337811,0.16363636363636364
507,6.0,2.0,0.0,4.0,4.5,3.0,6.0,5.0,71.0,0.0,3,V161104_stats,"{'node_count': 17, 'edge_count': 14, 'clustering': 0.0980392156862745, 'giant component': 0.17647058823529413, 'disssortativity': 0.3854166666666664, 'k avg': 1.6470588235294117, 'k std': 1.1694644324747672, 'entropy': 0.47341022686987355, 'density': 0.10294117647058823}",0.0980392156862745,0.17647058823529413,0.3854166666666664,1.6470588235294117,1.1694644324747672,0.47341022686987355,0.10294117647058823
509,3.0,2.0,0.0,2.5,2.0,6.0,2.0,5.0,34.0,0.0,2,V161104_stats,"{'node_count': 9, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.5555555555555556, 'disssortativity': 0.8148148148148145, 'k avg': 1.5555555555555556, 'k std': 0.7264831572567789, 'entropy': 0.4570541985133103, 'density': 0.19444444444444445}",0.0,0.5555555555555556,0.8148148148148145,1.5555555555555556,0.7264831572567789,0.4570541985133103,0.19444444444444445
510,5.0,0.0,0.0,3.5,4.0,6.0,3.0,5.0,27.0,0.0,1,V161104_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
511,4.0,2.0,0.0,3.5,5.5,6.0,2.0,3.5,68.0,0.0,2,V161104_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
513,4.0,3.0,0.0,4.0,6.0,5.5,2.0,5.0,76.0,1.0,1,V161104_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666673, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",0.0,1.0,0.6666666666666673,1.6666666666666667,0.816496580927726,0.6084084955066061,0.3333333333333333
514,0.0,3.0,1.0,4.5,4.5,6.0,2.0,6.5,69.0,1.0,3,V161104_stats,"{'node_count': 8, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.375, 'disssortativity': 0.33333333333333387, 'k avg': 1.75, 'k std': 0.7071067811865476, 'entropy': 0.5030544319692167, 'density': 0.25}",0.0,0.375,0.33333333333333387,1.75,0.7071067811865476,0.5030544319692167,0.25
518,6.0,2.0,0.5,2.0,6.0,6.0,1.5,4.0,52.0,0.0,2,V161104_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",0.0,1.0,0.6666666666666666,1.6,0.8944271909999159,0.6378723516343402,0.4
